GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",87464,18329
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",99688,49933
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",60400,4473
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",82083,16163
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",64702,17994
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",52692,13001
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",-,**
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",81914,16328
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",28832,6653
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",68603,21079
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",37344,5285
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",39018,8037
1400000US36005033201,36005033201,"Census Tract 332.01, Bronx County, New York",44602,6524
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",40083,18223
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",43864,9409
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",87798,12884
1400000US36005033600,36005033600,"Census Tract 336, Bronx County, New York",32355,11750
1400000US36005033700,36005033700,"Census Tract 337, Bronx County, New York",81250,13166
1400000US36005033800,36005033800,"Census Tract 338, Bronx County, New York",36667,4236
1400000US36005034000,36005034000,"Census Tract 340, Bronx County, New York",37337,4530
1400000US36005034200,36005034200,"Census Tract 342, Bronx County, New York",43250,12637
1400000US36005034300,36005034300,"Census Tract 343, Bronx County, New York",70194,18751
1400000US36005034400,36005034400,"Census Tract 344, Bronx County, New York",68750,29497
1400000US36005034500,36005034500,"Census Tract 345, Bronx County, New York",62973,21108
1400000US36005034800,36005034800,"Census Tract 348, Bronx County, New York",36233,8238
1400000US36005035000,36005035000,"Census Tract 350, Bronx County, New York",57292,17264
1400000US36005035100,36005035100,"Census Tract 351, Bronx County, New York",70215,9257
1400000US36005035600,36005035600,"Census Tract 356, Bronx County, New York",56845,5907
1400000US36005035800,36005035800,"Census Tract 358, Bronx County, New York",66639,6818
1400000US36005035900,36005035900,"Census Tract 359, Bronx County, New York",20708,5852
1400000US36005036000,36005036000,"Census Tract 360, Bronx County, New York",82895,16672
1400000US36005036100,36005036100,"Census Tract 361, Bronx County, New York",17380,2301
1400000US36005036300,36005036300,"Census Tract 363, Bronx County, New York",19396,3336
1400000US36005036400,36005036400,"Census Tract 364, Bronx County, New York",45288,10337
1400000US36005036501,36005036501,"Census Tract 365.01, Bronx County, New York",19747,3719
